District,Year,Yield,Rainfall,Temperature,Humidity,Sunlight,Soil_Moisture,Soil_Type,Pest_Risk,PFJ_Policy,Yield_Lag1
Awutu Senya,2018,2.25,754.47,25.52888888888889,87.98660130718955,17.31156862745098,0.7529411764705882,Forest Ochrosol,0,1,2.04
Awutu Senya,2019,2.53,765.59,25.77908496732026,88.64862745098038,17.152614379084966,0.7822222222222222,Forest Ochrosol,0,1,2.25
Awutu Senya,2020,2.58,729.85,25.630261437908494,86.92189542483659,17.59980392156863,0.7287581699346405,Forest Ochrosol,0,1,2.53
Awutu Senya,2021,2.53,641.73,25.86294117647059,87.01111111111112,18.041176470588237,0.7252941176470589,Forest Ochrosol,0,1,2.58
Bawku,2011,2.3,739.47,27.563790849673204,73.7402614379085,20.473856209150327,0.5637254901960784,Savanna Ochrosol,0,0,2.1
Bawku,2012,1.2,836.71,27.212549019607845,74.92915032679738,19.992549019607843,0.583921568627451,Savanna Ochrosol,0,0,2.3
Bawku,2013,1.3,745.44,27.349150326797385,75.63130718954248,20.420849673202614,0.586797385620915,Savanna Ochrosol,0,0,1.2
Bawku,2014,1.36,665.58,28.135686274509805,72.04542483660131,20.283137254901963,0.5528758169934641,Savanna Ochrosol,0,0,1.3
Bawku,2015,1.39,751.64,28.65437908496732,66.41313725490195,20.293660130718955,0.5115686274509804,Savanna Ochrosol,0,0,1.36
Bawku,2016,1.89,884.63,28.092679738562094,73.669477124183,20.191176470588236,0.58,Savanna Ochrosol,1,0,1.39
Bawku,2017,2.04,886.89,28.036666666666665,73.1624183006536,19.77954248366013,0.5784313725490197,Savanna Ochrosol,1,1,1.89
Bawku,2018,2.25,769.14,27.841830065359478,73.46888888888888,20.03653594771242,0.5622875816993465,Savanna Ochrosol,0,1,2.04
Bawku,2019,2.53,848.2,27.98372549019608,74.2502614379085,20.205424836601306,0.586078431372549,Savanna Ochrosol,0,1,2.25
Bawku,2020,2.58,839.07,27.808431372549016,74.38084967320262,19.664313725490196,0.5735947712418301,Savanna Ochrosol,0,1,2.53
Bawku,2021,2.53,833.52,28.092614379084967,71.33790849673203,20.92013071895425,0.5588235294117647,Savanna Ochrosol,0,1,2.58
Bawku West,2011,1.3,718.48,27.993398692810455,71.87241830065359,19.688954248366013,0.5954901960784313,Savanna Ochrosol,0,0,1.4
Bawku West,2012,1.7,826.64,27.51856209150327,73.80856209150326,19.20248366013072,0.6350980392156863,Savanna Ochrosol,0,0,1.3
Bawku West,2013,1.6,719.0,27.881307189542486,73.03660130718954,19.715686274509803,0.6203267973856209,Savanna Ochrosol,0,0,1.7
Bawku West,2014,1.4,646.89,28.413790849673205,71.07366013071896,19.656143790849672,0.600392156862745,Savanna Ochrosol,0,0,1.6
Bawku West,2015,1.43,699.55,29.11496732026144,64.47908496732026,19.763660130718954,0.5330065359477124,Savanna Ochrosol,0,0,1.4
Bawku West,2016,1.46,934.15,28.590784313725493,71.55326797385621,19.814117647058822,0.6237254901960785,Savanna Ochrosol,1,0,1.43
Bawku West,2017,2.04,842.8199999999999,28.467712418300657,71.19516339869281,19.05359477124183,0.612875816993464,Savanna Ochrosol,1,1,1.46
Bawku West,2018,2.25,846.22,28.254313725490196,71.66215686274509,19.13673202614379,0.6070588235294118,Savanna Ochrosol,0,1,2.04
Bawku West,2019,2.53,827.32,28.353398692810455,72.78385620915033,19.701307189542486,0.6251633986928105,Savanna Ochrosol,0,1,2.25
Bawku West,2020,2.58,735.9,28.289803921568627,72.03392156862745,19.159411764705883,0.592483660130719,Savanna Ochrosol,0,1,2.53
Bawku West,2021,2.53,802.16,28.589281045751633,69.1821568627451,19.747908496732023,0.5835294117647059,Savanna Ochrosol,0,1,2.58
Bekwai,2011,1.0,865.5,24.99751633986928,87.96973856209151,15.960392156862746,0.7419607843137255,Forest Ochrosol,0,0,1.5
Bekwai,2012,2.65,759.17,25.044117647058822,85.25640522875817,15.724444444444446,0.6881045751633987,Forest Ochrosol,0,0,1.0
Bekwai,2013,2.4,448.31,25.593464052287583,81.18418300653595,16.382614379084966,0.5671241830065359,Forest Ochrosol,0,0,2.65
Bekwai,2014,2.5,773.87,25.29954248366013,86.65535947712418,16.47751633986928,0.6916993464052288,Forest Ochrosol,0,0,2.4
Bekwai,2015,2.84,733.46,25.190196078431374,87.71535947712418,16.3843137254902,0.7345098039215686,Forest Ochrosol,0,0,2.5
Bekwai,2016,3.06,621.42,25.836928104575165,83.99751633986929,16.408169934640522,0.6179084967320262,Forest Ochrosol,1,0,2.84
Bekwai,2017,2.04,866.12,25.44542483660131,86.48738562091503,16.253594771241833,0.7275163398692811,Forest Ochrosol,1,1,3.06
Bekwai,2018,2.25,908.64,25.05888888888889,87.34228758169935,16.513790849673203,0.7222875816993465,Forest Ochrosol,0,1,2.04
Bekwai,2019,2.53,773.66,25.55202614379085,86.68764705882353,16.72934640522876,0.6943137254901961,Forest Ochrosol,0,1,2.25
Bekwai,2020,2.58,958.32,25.14032679738562,87.55137254901962,17.00843137254902,0.775751633986928,Forest Ochrosol,0,1,2.53
Bekwai,2021,2.53,707.88,25.206797385620913,87.47372549019607,17.04065359477124,0.7062745098039216,Forest Ochrosol,0,1,2.58
Berekum,2011,1.97,695.18,25.512614379084965,83.58686274509803,16.12470588235294,0.5894117647058824,Forest Ochrosol,0,0,2.11
Berekum,2012,1.98,783.32,25.049934640522874,84.40960784313725,15.469869281045751,0.634313725490196,Forest Ochrosol,0,0,1.97
Berekum,2013,1.98,445.19,26.00045751633987,78.29960784313725,16.64281045751634,0.49431372549019603,Forest Ochrosol,0,0,1.98
Berekum,2014,1.97,701.23,25.524444444444445,84.41398692810458,16.52640522875817,0.5977777777777777,Forest Ochrosol,0,0,1.98
Berekum,2015,1.95,658.25,25.63562091503268,83.75882352941177,16.45562091503268,0.5849673202614379,Forest Ochrosol,0,0,1.97
Berekum,2016,1.75,718.64,25.87875816993464,83.04339869281046,16.199934640522876,0.5991503267973857,Forest Ochrosol,1,0,1.95
Berekum,2017,2.04,791.96,25.835490196078432,82.870522875817,16.468758169934638,0.6075816993464052,Forest Ochrosol,1,1,1.75
Berekum,2018,2.25,737.23,25.413267973856208,83.52986928104575,16.30169934640523,0.5890849673202614,Forest Ochrosol,0,1,2.04
Berekum,2019,2.53,701.91,25.807908496732026,83.60509803921569,16.706013071895423,0.5835947712418301,Forest Ochrosol,0,1,2.25
Berekum,2020,2.58,820.92,25.40078431372549,85.110522875817,16.768627450980393,0.658235294117647,Forest Ochrosol,0,1,2.53
Berekum,2021,2.53,887.76,25.656470588235294,83.4281045751634,16.86392156862745,0.6141830065359477,Forest Ochrosol,0,1,2.58
Bia,2011,1.6,758.6,25.07967320261438,88.91091503267974,15.420392156862746,0.7060130718954248,Forest Ochrosol,0,0,1.6
Bia,2012,2.75,828.7,24.848366013071896,87.81849673202615,15.078366013071895,0.6730065359477124,Forest Ochrosol,0,0,1.6
Bia,2013,2.76,723.46,24.913398692810457,87.78843137254901,15.85326797385621,0.6598039215686274,Forest Ochrosol,0,0,2.75
Bia,2014,2.05,1046.41,25.08359477124183,89.72562091503268,15.831830065359476,0.783921568627451,Forest Ochrosol,0,0,2.76
Bia,2015,2.01,885.8100000000001,25.13032679738562,89.46150326797385,15.797908496732026,0.7657516339869281,Forest Ochrosol,0,0,2.05
Bia,2016,2.28,728.06,25.606732026143792,86.87274509803922,15.70294117647059,0.6213071895424837,Forest Ochrosol,1,0,2.01
Bia,2017,2.04,857.65,25.323071895424835,88.63869281045751,15.640196078431371,0.7064705882352942,Forest Ochrosol,1,1,2.28
Bia,2018,2.25,908.97,25.026601307189544,89.1024183006536,15.77718954248366,0.7250980392156863,Forest Ochrosol,0,1,2.04
Bia,2019,2.53,829.3,25.46843137254902,88.42124183006537,16.053137254901962,0.6873856209150326,Forest Ochrosol,0,1,2.25
Bia,2020,2.58,909.5,25.228823529411766,88.50660130718954,16.120196078431373,0.7194771241830066,Forest Ochrosol,0,1,2.53
Bia,2021,2.53,803.3,25.17300653594771,89.55686274509804,16.196862745098038,0.7500653594771243,Forest Ochrosol,0,1,2.58
Biakoye,2013,2.3,481.38,25.802222222222223,85.13385620915032,16.894248366013073,0.7612418300653595,Tropical Black Earth,0,0,2.31
Biakoye,2014,2.4,596.92,26.12934640522876,85.77169934640523,16.374771241830068,0.7824836601307189,Tropical Black Earth,0,0,2.3
Biakoye,2015,2.3,516.07,26.0040522875817,86.89947712418301,16.84313725490196,0.7935947712418301,Tropical Black Earth,0,0,2.4
Biakoye,2016,2.42,597.66,26.058692810457515,87.51633986928104,16.96013071895425,0.7874509803921569,Tropical Black Earth,1,0,2.3
Biakoye,2017,2.04,759.02,25.991830065359476,88.01660130718955,16.473986928104576,0.8590196078431372,Tropical Black Earth,1,1,2.42
Biakoye,2018,2.25,656.68,25.936078431372547,87.43620915032679,17.31156862745098,0.8239869281045751,Tropical Black Earth,0,1,2.04
Biakoye,2019,2.53,727.46,26.16169934640523,88.03039215686275,17.152614379084966,0.8558823529411764,Tropical Black Earth,0,1,2.25
Biakoye,2020,2.58,715.9,25.888431372549018,87.02261437908496,17.59980392156863,0.8275163398692811,Tropical Black Earth,0,1,2.53
Biakoye,2021,2.53,609.12,26.356601307189543,86.07084967320262,18.041176470588237,0.8012418300653595,Tropical Black Earth,0,1,2.58
Bibiani Anhwiaso Bekwai,2011,1.42,828.63,24.988954248366014,88.27398692810458,15.748039215686273,0.7318954248366013,Forest Ochrosol,0,0,1.43
Bibiani Anhwiaso Bekwai,2012,1.43,801.65,24.909607843137255,86.19549019607842,15.371764705882354,0.6929411764705882,Forest Ochrosol,0,0,1.42
Bibiani Anhwiaso Bekwai,2013,1.43,539.77,25.236143790849674,84.0718954248366,16.098496732026145,0.5989542483660131,Forest Ochrosol,0,0,1.43
Bibiani Anhwiaso Bekwai,2014,1.2,879.71,25.131045751633987,88.22529411764705,16.022287581699345,0.7416993464052288,Forest Ochrosol,0,0,1.43
Bibiani Anhwiaso Bekwai,2015,1.18,824.0,25.120588235294118,88.47326797385621,16.03666666666667,0.7658823529411765,Forest Ochrosol,0,0,1.2
Bibiani Anhwiaso Bekwai,2016,1.11,633.59,25.76843137254902,84.4318954248366,15.903660130718956,0.6147058823529412,Forest Ochrosol,1,0,1.18
Bibiani Anhwiaso Bekwai,2017,2.04,807.0,25.527124183006535,86.0229411764706,15.783333333333333,0.6824183006535948,Forest Ochrosol,1,1,1.11
Bibiani Anhwiaso Bekwai,2018,2.25,907.18,24.970849673202615,87.9821568627451,16.083856209150326,0.7201960784313726,Forest Ochrosol,0,1,2.04
Bibiani Anhwiaso Bekwai,2019,2.53,704.32,25.62470588235294,85.97307189542484,16.48013071895425,0.6418954248366012,Forest Ochrosol,0,1,2.25
Bibiani Anhwiaso Bekwai,2020,2.58,877.78,25.214379084967323,87.27509803921569,16.58326797385621,0.7303267973856209,Forest Ochrosol,0,1,2.53
Bibiani Anhwiaso Bekwai,2021,2.53,756.3,25.169281045751635,87.84326797385621,16.60666666666667,0.7078431372549019,Forest Ochrosol,0,1,2.58
Binduri,2017,2.04,886.89,28.036666666666665,73.1624183006536,19.05359477124183,0.5784313725490197,Savanna Ochrosol,1,1,1.4
Binduri,2018,2.25,769.14,27.841830065359478,73.46888888888888,19.13673202614379,0.5622875816993465,Savanna Ochrosol,0,1,2.04
Binduri,2019,2.53,848.2,27.98372549019608,74.2502614379085,19.701307189542486,0.586078431372549,Savanna Ochrosol,0,1,2.25
Binduri,2020,2.58,839.07,27.808431372549016,74.38084967320262,19.159411764705883,0.5735947712418301,Savanna Ochrosol,0,1,2.53
Binduri,2021,2.53,833.52,28.092614379084967,71.33790849673203,19.747908496732023,0.5588235294117647,Savanna Ochrosol,0,1,2.58
Birim Central,2013,2.51,450.99,25.533856209150326,82.36679738562093,16.894248366013073,0.5840522875816994,Forest Ochrosol,0,0,2.5
Birim Central,2014,2.6,801.72,25.29673202614379,87.5229411764706,16.374771241830068,0.7133986928104575,Forest Ochrosol,0,0,2.51
Birim Central,2015,2.99,662.5,25.23522875816993,88.1318954248366,16.84313725490196,0.719281045751634,Forest Ochrosol,0,0,2.6
Birim Central,2016,3.02,623.09,26.036993464052287,83.83111111111111,16.96013071895425,0.6067320261437908,Forest Ochrosol,1,0,2.99
Birim Central,2017,2.04,895.82,25.26032679738562,88.8478431372549,16.473986928104576,0.7817647058823529,Forest Ochrosol,1,1,3.02
Birim Central,2018,2.25,867.39,25.07986928104575,88.36908496732026,17.31156862745098,0.7415032679738562,Forest Ochrosol,0,1,2.04
Birim Central,2019,2.53,848.76,25.44666666666667,88.67392156862745,17.152614379084966,0.7596078431372549,Forest Ochrosol,0,1,2.25
Birim Central,2020,2.58,859.5,25.287647058823527,87.32594771241831,17.59980392156863,0.7522875816993464,Forest Ochrosol,0,1,2.53
Birim Central,2021,2.53,683.68,25.330718954248365,87.7562091503268,18.041176470588237,0.7115032679738562,Forest Ochrosol,0,1,2.58
Birim North,2011,2.0,860.62,24.983202614379085,87.81954248366013,16.411045751633985,0.7389542483660131,Forest Ochrosol,0,0,1.8
Birim North,2012,2.0,754.48,25.06607843137255,85.01581699346406,16.6140522875817,0.6839869281045752,Forest Ochrosol,0,0,2.0
Birim North,2013,1.9,439.98,25.668496732026146,80.3302614379085,17.026470588235295,0.5633986928104575,Forest Ochrosol,0,0,2.0
Birim North,2014,2.0,762.8,25.32640522875817,86.07594771241831,17.00509803921569,0.680326797385621,Forest Ochrosol,0,0,1.9
Birim North,2015,2.3,593.74,25.44986928104575,85.48660130718955,16.86699346405229,0.6575816993464052,Forest Ochrosol,0,0,2.0
Birim North,2016,2.39,541.51,26.224313725490198,81.29437908496732,16.91856209150327,0.5677124183006536,Forest Ochrosol,1,0,2.3
Birim North,2017,2.04,832.29,25.461045751633986,86.08359477124183,16.56300653594771,0.7123529411764705,Forest Ochrosol,1,1,2.39
Birim North,2018,2.25,858.41,25.2018954248366,86.21901960784314,16.81248366013072,0.6926797385620915,Forest Ochrosol,0,1,2.04
Birim North,2019,2.53,757.57,25.620196078431373,86.08006535947712,17.199281045751633,0.6817647058823529,Forest Ochrosol,0,1,2.25
Birim North,2020,2.58,834.99,25.321960784313728,85.91666666666667,17.536601307189542,0.722483660130719,Forest Ochrosol,0,1,2.53
Birim North,2021,2.53,674.24,25.554052287581698,84.64869281045752,17.725555555555555,0.6335294117647058,Forest Ochrosol,0,1,2.58
Birim South,2011,2.5,857.78,24.97562091503268,89.04960784313725,15.470980392156862,0.769281045751634,Forest Ochrosol,0,0,2.5
Birim South,2012,2.5,748.17,25.046666666666667,86.26803921568627,15.573790849673202,0.6986928104575164,Forest Ochrosol,0,0,2.5
Birim South,2013,2.52,450.99,25.533856209150326,82.36679738562093,15.969607843137254,0.5840522875816994,Forest Ochrosol,0,0,2.5
Birim South,2014,2.55,801.72,25.29673202614379,87.5229411764706,15.692745098039214,0.7133986928104575,Forest Ochrosol,0,0,2.52
Birim South,2015,2.93,662.5,25.23522875816993,88.1318954248366,15.738692810457517,0.719281045751634,Forest Ochrosol,0,0,2.55
Birim South,2016,2.98,623.09,26.036993464052287,83.83111111111111,15.860588235294118,0.6067320261437908,Forest Ochrosol,1,0,2.93
Birim South,2017,2.04,895.82,25.26032679738562,88.8478431372549,15.512287581699347,0.7817647058823529,Forest Ochrosol,1,1,2.98
Birim South,2018,2.25,867.39,25.07986928104575,88.36908496732026,16.29300653594771,0.7415032679738562,Forest Ochrosol,0,1,2.04
Birim South,2019,2.53,848.76,25.44666666666667,88.67392156862745,16.087777777777777,0.7596078431372549,Forest Ochrosol,0,1,2.25
Birim South,2020,2.58,859.5,25.287647058823527,87.32594771241831,16.581045751633987,0.7522875816993464,Forest Ochrosol,0,1,2.53
Birim South,2021,2.53,683.68,25.330718954248365,87.7562091503268,16.959477124183007,0.7115032679738562,Forest Ochrosol,0,1,2.58
Bole,2011,1.44,545.32,27.072091503267973,75.91673202614379,18.321633986928106,0.6171241830065359,Savanna Ochrosol,0,0,1.8
Bole,2012,1.38,741.33,26.21856209150327,79.6618954248366,17.91699346405229,0.6674509803921569,Savanna Ochrosol,0,0,1.44
Bole,2013,1.25,440.88,27.23091503267974,74.53764705882354,18.51346405228758,0.6009150326797386,Savanna Ochrosol,0,0,1.38
Bole,2014,1.25,503.07,27.29875816993464,75.74627450980392,18.76666666666667,0.604640522875817,Savanna Ochrosol,0,0,1.25
Bole,2015,1.77,424.46,27.838888888888892,71.61424836601307,18.68908496732026,0.5626143790849674,Savanna Ochrosol,0,0,1.25
Bole,2016,1.56,656.17,27.499411764705883,74.85457516339869,18.42830065359477,0.5975816993464053,Savanna Ochrosol,1,0,1.77
Bole,2017,2.04,528.29,27.406601307189543,74.38209150326797,18.45980392156863,0.6025490196078431,Savanna Ochrosol,1,1,1.56
Bole,2018,2.25,710.93,26.913660130718952,76.12287581699346,18.610849673202615,0.6249019607843137,Savanna Ochrosol,0,1,2.04
Bole,2019,2.53,658.0,27.06137254901961,78.16137254901962,18.7937908496732,0.6417647058823529,Savanna Ochrosol,0,1,2.25
Bole,2020,2.58,588.84,27.039738562091504,76.89588235294117,18.149934640522876,0.6254901960784314,Savanna Ochrosol,0,1,2.53
Bole,2021,2.53,619.74,27.37797385620915,74.6856862745098,18.445751633986927,0.6051633986928104,Savanna Ochrosol,0,1,2.58
Bolga,2011,2.29,718.48,27.993398692810455,71.87241830065359,19.688954248366013,0.5954901960784313,Savanna Ochrosol,0,0,2.2
Bolga,2012,1.9,826.64,27.51856209150327,73.80856209150326,19.20248366013072,0.6350980392156863,Savanna Ochrosol,0,0,2.29
Bolga,2013,1.73,719.0,27.881307189542486,73.03660130718954,19.715686274509803,0.6203267973856209,Savanna Ochrosol,0,0,1.9
Bolga,2014,1.6,646.89,28.413790849673205,71.07366013071896,19.656143790849672,0.600392156862745,Savanna Ochrosol,0,0,1.73
Bolga,2015,1.63,699.55,29.11496732026144,64.47908496732026,19.763660130718954,0.5330065359477124,Savanna Ochrosol,0,0,1.6
Bolga,2016,1.9,934.15,28.590784313725493,71.55326797385621,19.814117647058822,0.6237254901960785,Savanna Ochrosol,1,0,1.63
Bolga,2017,2.04,842.8199999999999,28.467712418300657,71.19516339869281,19.05359477124183,0.612875816993464,Savanna Ochrosol,1,1,1.9
Bolga,2018,2.25,846.22,28.254313725490196,71.66215686274509,19.13673202614379,0.6070588235294118,Savanna Ochrosol,0,1,2.04
Bolga,2019,2.53,827.32,28.353398692810455,72.78385620915033,19.701307189542486,0.6251633986928105,Savanna Ochrosol,0,1,2.25
Bolga,2020,2.58,735.9,28.289803921568627,72.03392156862745,19.159411764705883,0.592483660130719,Savanna Ochrosol,0,1,2.53
Bolga,2021,2.53,802.16,28.589281045751633,69.1821568627451,19.747908496732023,0.5835294117647059,Savanna Ochrosol,0,1,2.58
Bongo,2011,1.06,718.48,27.993398692810455,71.87241830065359,19.688954248366013,0.5954901960784313,Savanna Ochrosol,0,0,1.2
Bongo,2012,1.7,826.64,27.51856209150327,73.80856209150326,19.20248366013072,0.6350980392156863,Savanna Ochrosol,0,0,1.06
Bongo,2013,1.56,719.0,27.881307189542486,73.03660130718954,19.715686274509803,0.6203267973856209,Savanna Ochrosol,0,0,1.7
Bongo,2014,1.34,646.89,28.413790849673205,71.07366013071896,19.656143790849672,0.600392156862745,Savanna Ochrosol,0,0,1.56
Bongo,2015,1.36,699.55,29.11496732026144,64.47908496732026,19.763660130718954,0.5330065359477124,Savanna Ochrosol,0,0,1.34
Bongo,2016,1.51,934.15,28.590784313725493,71.55326797385621,19.814117647058822,0.6237254901960785,Savanna Ochrosol,1,0,1.36
Bongo,2017,2.04,842.8199999999999,28.467712418300657,71.19516339869281,19.05359477124183,0.612875816993464,Savanna Ochrosol,1,1,1.51
Bongo,2018,2.25,846.22,28.254313725490196,71.66215686274509,19.13673202614379,0.6070588235294118,Savanna Ochrosol,0,1,2.04
Bongo,2019,2.53,827.32,28.353398692810455,72.78385620915033,19.701307189542486,0.6251633986928105,Savanna Ochrosol,0,1,2.25
Bongo,2020,2.58,735.9,28.289803921568627,72.03392156862745,19.159411764705883,0.592483660130719,Savanna Ochrosol,0,1,2.53
Bongo,2021,2.53,802.16,28.589281045751633,69.1821568627451,19.747908496732023,0.5835294117647059,Savanna Ochrosol,0,1,2.58
Bosome Freho,2013,1.1,439.98,25.668496732026146,80.3302614379085,16.382614379084966,0.5633986928104575,Forest Ochrosol,0,0,1.12
Bosome Freho,2014,1.2,762.8,25.32640522875817,86.07594771241831,16.47751633986928,0.680326797385621,Forest Ochrosol,0,0,1.1
Bosome Freho,2015,1.37,593.74,25.44986928104575,85.48660130718955,16.3843137254902,0.6575816993464052,Forest Ochrosol,0,0,1.2
Bosome Freho,2016,1.37,541.51,26.224313725490198,81.29437908496732,16.408169934640522,0.5677124183006536,Forest Ochrosol,1,0,1.37
Bosome Freho,2017,2.04,832.29,25.461045751633986,86.08359477124183,16.253594771241833,0.7123529411764705,Forest Ochrosol,1,1,1.37
Bosome Freho,2018,2.25,858.41,25.2018954248366,86.21901960784314,16.513790849673203,0.6926797385620915,Forest Ochrosol,0,1,2.04
Bosome Freho,2019,2.53,757.57,25.620196078431373,86.08006535947712,16.72934640522876,0.6817647058823529,Forest Ochrosol,0,1,2.25
Bosome Freho,2020,2.58,834.99,25.321960784313728,85.91666666666667,17.00843137254902,0.722483660130719,Forest Ochrosol,0,1,2.53
Bosome Freho,2021,2.53,674.24,25.554052287581698,84.64869281045752,17.04065359477124,0.6335294117647058,Forest Ochrosol,0,1,2.58
Builsa,2011,1.25,742.66,28.245228758169937,71.52411764705883,19.79300653594771,0.5273856209150327,Savanna Ochrosol,0,0,1.4
Builsa,2012,1.6,838.75,27.537254901960782,74.69274509803921,19.648169934640524,0.5901307189542484,Savanna Ochrosol,0,0,1.25
Builsa,2013,1.3,688.23,28.28058823529412,71.65522875816994,19.922156862745098,0.5431372549019607,Savanna Ochrosol,0,0,1.6
Builsa,2014,1.4,652.57,28.605294117647055,70.90307189542483,20.085098039215687,0.5247058823529411,Savanna Ochrosol,0,0,1.3
Builsa,2015,1.43,728.49,29.283529411764707,65.24816993464052,20.00470588235294,0.4916993464052288,Savanna Ochrosol,0,0,1.4
Builsa,2017,2.04,941.12,28.60078431372549,71.74921568627451,19.73065359477124,0.5930718954248365,Savanna Ochrosol,1,1,1.43
Builsa,2018,2.25,982.24,28.226797385620912,72.67104575163398,19.394771241830068,0.5874509803921568,Savanna Ochrosol,0,1,2.04
Builsa,2019,2.53,934.55,28.307581699346407,74.46013071895425,19.848366013071896,0.610718954248366,Savanna Ochrosol,0,1,2.25
Builsa,2020,2.58,820.58,28.120392156862746,74.14490196078431,19.292549019607844,0.5783660130718954,Savanna Ochrosol,0,1,2.53
Builsa,2021,2.53,944.41,28.610522875816994,70.54359477124183,19.853660130718954,0.5656209150326797,Savanna Ochrosol,0,1,2.58
Builsa North,2017,2.04,941.12,28.60078431372549,71.74921568627451,19.73065359477124,0.5930718954248365,Savanna Ochrosol,1,1,1.18
Builsa North,2018,2.25,982.24,28.226797385620912,72.67104575163398,19.394771241830068,0.5874509803921568,Savanna Ochrosol,0,1,2.04
Builsa North,2019,2.53,934.55,28.307581699346407,74.46013071895425,19.848366013071896,0.610718954248366,Savanna Ochrosol,0,1,2.25
Builsa North,2020,2.58,820.58,28.120392156862746,74.14490196078431,19.292549019607844,0.5783660130718954,Savanna Ochrosol,0,1,2.53
Builsa North,2021,2.53,944.41,28.610522875816994,70.54359477124183,19.853660130718954,0.5656209150326797,Savanna Ochrosol,0,1,2.58
Builsa South,2017,2.04,941.12,28.60078431372549,71.74921568627451,19.73065359477124,0.5930718954248365,Savanna Ochrosol,1,1,1.6
Builsa South,2018,2.25,982.24,28.226797385620912,72.67104575163398,19.394771241830068,0.5874509803921568,Savanna Ochrosol,0,1,2.04
Builsa South,2019,2.53,934.55,28.307581699346407,74.46013071895425,19.848366013071896,0.610718954248366,Savanna Ochrosol,0,1,2.25
Builsa South,2020,2.58,820.58,28.120392156862746,74.14490196078431,19.292549019607844,0.5783660130718954,Savanna Ochrosol,0,1,2.53
Builsa South,2021,2.53,944.41,28.610522875816994,70.54359477124183,19.853660130718954,0.5656209150326797,Savanna Ochrosol,0,1,2.58
Bunkpurugu/Yunyoo,2011,1.2,822.67,27.043202614379084,77.85954248366014,20.054117647058824,0.5818300653594771,Savanna Ochrosol,0,0,1.91
Bunkpurugu/Yunyoo,2012,1.34,916.91,26.78607843137255,78.07522875816994,18.9959477124183,0.590326797385621,Savanna Ochrosol,0,0,1.2
Bunkpurugu/Yunyoo,2013,1.2,792.77,27.022418300653598,78.22281045751635,19.545424836601306,0.5900653594771242,Savanna Ochrosol,0,0,1.34
Bunkpurugu/Yunyoo,2014,1.2,741.18,27.739215686274513,75.21588235294118,19.452222222222222,0.5516339869281046,Savanna Ochrosol,0,0,1.2
Bunkpurugu/Yunyoo,2015,1.7,935.63,28.101111111111113,71.04921568627451,19.683660130718955,0.5460130718954249,Savanna Ochrosol,0,0,1.2
Bunkpurugu/Yunyoo,2016,1.81,1050.05,27.499542483660132,77.80535947712418,19.79686274509804,0.6196078431372549,Savanna Ochrosol,1,0,1.7
Bunkpurugu/Yunyoo,2017,2.04,1167.48,27.467973856209152,77.29300653594771,18.908431372549018,0.6348366013071896,Savanna Ochrosol,1,1,1.81
Bunkpurugu/Yunyoo,2018,2.25,869.2,27.29248366013072,77.40934640522875,19.059477124183005,0.5939869281045751,Savanna Ochrosol,0,1,2.04
Bunkpurugu/Yunyoo,2019,2.53,1065.7,27.45470588235294,78.35928104575163,19.559019607843137,0.629281045751634,Savanna Ochrosol,0,1,2.25
Bunkpurugu/Yunyoo,2020,2.58,1031.8,27.074836601307187,79.57725490196079,19.12856209150327,0.6311764705882352,Savanna Ochrosol,0,1,2.53
Bunkpurugu/Yunyoo,2021,2.53,994.89,27.408104575163396,76.32169934640523,19.78143790849673,0.6045751633986928,Savanna Ochrosol,0,1,2.58
Cape Coast,2011,1.21,773.64,25.70483660130719,87.5137908496732,15.470980392156862,0.8298039215686274,Forest Ochrosol,0,0,1.2
Cape Coast,2012,1.25,809.9399999999999,25.450522875816993,86.8864705882353,15.573790849673202,0.8080392156862745,Forest Ochrosol,0,0,1.21
Cape Coast,2013,1.39,575.99,25.615882352941178,85.14660130718954,15.969607843137254,0.7505882352941177,Forest Ochrosol,0,0,1.25
Cape Coast,2014,1.44,846.06,25.818169934640522,86.92934640522876,15.692745098039214,0.8100653594771242,Forest Ochrosol,0,0,1.39
Cape Coast,2015,1.92,721.68,25.733986928104578,87.86235294117647,15.738692810457517,0.8271241830065359,Forest Ochrosol,0,0,1.44
Cape Coast,2016,1.93,689.07,25.984901960784313,87.30633986928105,15.860588235294118,0.77,Forest Ochrosol,1,0,1.92
Cape Coast,2017,2.04,927.11,25.80529411764706,88.37124183006536,15.512287581699347,0.8740522875816993,Forest Ochrosol,1,1,1.93
Cape Coast,2018,2.25,800.76,25.725686274509805,87.90869281045752,16.29300653594771,0.8337254901960784,Forest Ochrosol,0,1,2.04
Cape Coast,2019,2.53,765.28,25.98450980392157,88.47156862745098,16.087777777777777,0.8469281045751634,Forest Ochrosol,0,1,2.25
Cape Coast,2020,2.58,732.92,25.77830065359477,87.05209150326797,16.581045751633987,0.8083006535947712,Forest Ochrosol,0,1,2.53
Cape Coast,2021,2.53,687.46,26.085359477124182,87.10673202614379,16.959477124183007,0.8313725490196079,Forest Ochrosol,0,1,2.58
Central Gonja,2011,1.41,649.62,27.292287581699348,78.84797385620915,17.784967320261437,0.5898039215686274,Savanna Ochrosol,0,0,2.0
Central Gonja,2012,1.45,819.0,26.71986928104575,80.96209150326798,16.997581699346405,0.625032679738562,Savanna Ochrosol,0,0,1.41
